"date";"region";"project_type";"sales_channel";"interest_rate";"consumer_conf";"marketing_spend";"construction_progress";"material_index";"unit_price_sqm";"cost_sqm";"avg_unit_size_sqm";"units_sold";"revenue";"construction_cost";"profit";"profit_margin";"water_use_m3";"energy_kwh";"co2_ton";"sediment_tss_mgL";"esg_score";"esg_flag";"schedule_delay_days";"cost_overrun_pct";"at_risk";"year";"month";"kpi_target";"sigma_assumed";"revenue_billion_idr";"construction_cost_billion_idr";"profit_billion_idr"
2018-09-01;"Kalimantan";"Commercial";"Direct";4,92755544240045;99,3255277882058;8,99444715185828;0,860296048476482;82,0590909176906;21,7031626745804;10,5617194558919;60,5709493276727;401;527147047811,51;256533082964,346;268837103561,282;50,9985031078859;2272,58402458924;3145066,55061087;1159,04685523133;88,9507402538337;63;"Yellow";42;5,46309657013934;"No";2018;9;18;8;527,14704781151;256,533082964346;268,837103561282
2018-10-01;"Kalimantan";"Commercial";"Agent";6,81754984826405;72,4404057031277;5,6872506258916;0,30446632866838;99,3143813600128;22,579748136347;14,3892144850211;101,342451751684;204;466810555358,874;297480608037,348;168133708126,512;36,0175463464518;1578,47743824108;2418219,09220872;913,105959717216;51,3149092753656;81;"Green";34;15,6398109202877;"Yes";2018;10;18;8;466,810555358874;297,480608037348;168,133708126512
2018-11-01;"Kalimantan";"Industrial";"Direct";8,1302224125706;104,484853495693;10,0104114355201;0,227668897780364;115,946210484412;21,9744624112679;14,9533964671644;72,715962597118;556;888429167854,978;604566943722,647;282051515970,564;31,7472147668845;2527,0115103085;3902612,49364814;1328,32955038199;120,020349062488;43;"Red";61;18,8556773781358;"Yes";2018;11;18;8;888,429167854978;604,566943722647;282,051515970564
2018-12-01;"Kalimantan";"MixedUse";"Direct";8,0758880092368;102,635410023416;6,27129765738398;0,321231135005399;103,569051477825;18,4793054100219;14,1274088629438;61,6988834493623;258;294159347765,272;224884501042,075;67685470543,9387;23,0097976005675;1948,55105782326;2368709,19015894;796,127210029405;156,441137492121;70;"Yellow";27;17,9975517206871;"Yes";2018;12;18;8;294,159347765272;224,884501042075;67,6854705439387
2019-01-01;"Kalimantan";"Residential";"Direct";4,43699063118823;107,353276897385;12,0406148401575;0,613980222492888;105,363174131807;21,8870998292286;13,0972161896249;65,2443299681656;518;739708746591,666;442640891075,469;NA;39,831107160075;2450,77811652076;3380349,07836565;1121,85281024114;56,1938746906246;63;"Yellow";34;11,8137186525011;"No";2019;1;18;8;739,708746591666;442,640891075469;NA
2019-02-01;"Kalimantan";"MixedUse";"Direct";5,95618208644582;91,8199596787889;7,76013912077222;0,639152445643026;127,943536229736;26,0875550963618;15,9063707019692;71,4764930247694;414;771963837249,655;470689680134,88;299849986980,652;38,8424913852124;2275,43106661994;4043542,63111656;1316,35173087571;79,3387889242498;53;"Red";44;19,9456898538596;"Yes";2019;2;18;8;771,963837249655;470,68968013488;299,849986980652
2019-03-01;"Kalimantan";"Residential";"Agent";4,49681044321856;109,942216212352;7,03170206732476;0,76139692846413;108,511934864561;22,9019924025025;12,1561535684124;61,3224335537864;558;783658496302,295;415958265063,475;366299618344,958;46,7422506197979;2965,15404694672;3057496,00715159;1114,98262231902;65,095559439514;49;"Red";50;3,50196627408892;"Yes";2019;3;18;8;783,658496302295;415,958265063475;366,299618344958
2019-04-01;"Kalimantan";"Commercial";"Agent";7,09674323212396;96,6442174345114;7,85615899534463;0,470705858270766;78,3608008690108;21,169662666214;10,4352826682691;85,6520572972174;357;647321381994,81;319087824158,443;326664613717,404;50,4640543018588;2660,0356916047;2895070,53493286;967,192148907193;77,5602621804558;63;"Yellow";43;22,5043174512644;"Yes";2019;4;18;8;647,32138199481;319,087824158443;326,664613717404
2019-05-01;"Kalimantan";"MixedUse";"Digital";6,63477640681949;92,4015266286646;8,25238141105139;0,58993224545016;113,742255301364;22,3862548676922;13,4470472706629;58,5438681403285;615;806005441174,926;484153929808,629;320298433406,846;39,7389914564277;2186,74499700272;4644636,48666872;1753,42118004962;68,660500181659;47;"Red";6;16,9859648869164;"Yes";2019;5;18;8;806,005441174926;484,153929808629;320,298433406846
2019-06-01;"Kalimantan";"Residential";"Direct";8,66247366679095;85,4369929157975;4,08255161984343;0,53123182484353;121,595743061639;23,8564990188981;13,8775347155708;71,567478167462;294;501960744969,999;291994967855,794;208950081598,11;41,6267773310836;2205,8361672246;3211640,87198864;1097,82352532567;59,572431073273;65;"Yellow";14;8,46859755263839;"No";2019;6;18;8;501,960744969999;291,994967855794;208,95008159811
2019-07-01;"Kalimantan";"Residential";"Direct";4,98336973900338;105,29691680445;8,92161698108486;0,289346992343353;119,719299014652;20,4116556507123;15,1351423938766;87,2651188097464;467;831832334401,241;616799589628,302;213174671851,807;25,6271201582049;2497,55070495733;3588131,42622344;1296,91393346658;88,6761341765655;51;"Red";51;2,85329200825856;"Yes";2019;7;18;8;831,832334401241;616,799589628302;213,174671851807
2019-08-01;"Kalimantan";"Residential";"Direct";4,06444607370519;85,6173774315401;13,8436578867887;0,716242185324494;95,3074337535198;20,7994640946702;13,3842111694428;62,6810160031807;501;653169502429,579;420306913205,397;230027635800,291;35,217142708694;2163,64545989937;3348911,29924771;1150,67629027027;142,233153013094;48;"Red";53;9,66056392755568;"Yes";2019;8;18;8;653,169502429579;420,306913205397;230,027635800291
2019-09-01;"Kalimantan";"Commercial";"Direct";5,31929776544984;93,3785152596064;6,16583841698768;0,719654988331745;114,196665188754;23,6511177576576;13,9900732546652;56,3157962005156;333;443533198675,695;262358084041,922;179885225806,364;40,5573306222549;1833,23598137184;2189392,28718687;863,044309216133;91,1635882139068;83;"Green";35;-1,59061598702945;"No";2019;9;18;8;443,533198675695;262,358084041922;179,885225806364
2019-10-01;"Kalimantan";"Residential";"Direct";7,8376100063712;123,529353577674;9,49768366093067;0,748851753235402;111,139240302705;23,5545403806214;13,2652709519478;72,4557063656475;413;704850935756,584;396952710282,449;306144987021,684;43,4340044811133;2147,83132592045;3146026,69504125;1087,73247310043;104,51747016536;60;"Red";44;-5,81886774797589;"Yes";2019;10;18;8;704,850935756584;396,952710282449;306,144987021684
2019-11-01;"Kalimantan";"MixedUse";"Agent";7,16189795358585;84,060970361495;9,12554755325343;0,260786293936512;102,667744506224;22,0819828564301;13,1128158341028;67,1955974490026;339;503012278473,897;298700864537,623;202403772818,971;40,23833641458;2220,33255019691;2611978,07357653;906,91743877311;49,1990564631872;74;"Yellow";27;11,4652022428243;"No";2019;11;18;8;503,012278473897;298,700864537623;202,403772818971
2019-12-01;"Kalimantan";"Residential";"Direct";8,41965438692125;100,391200013688;3,79583827396109;0,283592134699698;136,048118220196;24,1259572738912;17,6192303752471;60,2950913453714;359;522228970346,944;381384764662,93;140056271148,318;26,8189394118199;1826,64070638035;3229001,21048062;1143,32886550269;87,6726328750174;55;"Red";20;-10;"Yes";2019;12;18;8;522,228970346944;381,38476466293;140,056271148318
2020-01-01;"Kalimantan";"Commercial";"Direct";5,8670888539134;109,144653799589;6,33784235763957;0,196615168482161;104,253377326621;20,4526786924403;12,4618996801919;89,0186924655707;351;639055420831,434;389379047323,895;248281793076,873;38,8513710992153;2208,91210620302;2466547,45314571;931,773306922427;NA;65;"Yellow";35;17,6230338311869;"Yes";2020;1;18;8;639,055420831434;389,379047323895;248,281793076873
2020-02-01;"Kalimantan";"Residential";"Agent";5,10404667132806;106,648906979889;8,7242584102601;0,70901603556021;118,622104304713;24,1886574311976;15,8173325775814;72,0676172004743;537;936108551633,241;612135681032,21;321964260239,62;34,3939022539517;1215,04076891874;3371478,78468522;1247,12269278207;100,763385812146;67;"Yellow";0;13,1036740383191;"No";2020;2;18;8;936,108551633241;612,13568103221;321,96426023962
2020-03-01;"Kalimantan";"Industrial";"Agent";10,7863337687522;93,5650663773836;8,50028620722732;0,847014459990551;90,7115739844626;17,3450190248385;12,8640546836348;66,1708764448195;282;323661301252,829;240045668000,156;82211573006,6073;25,400495112756;1453,95038919869;3030656,23842427;NA;81,4614268645238;66;"Yellow";8;1,88595699934137;"No";2020;3;18;8;323,661301252829;240,045668000156;82,2115730066073
2020-04-01;"Kalimantan";"Residential";"Direct";5,65070939318268;102,782781265633;10,090937869323;0,71053335913693;111,719655616411;21,5600713584966;14,5606816778748;78,8607627340919;498;846721348622,378;571836698596,67;272966888775,967;32,2381016163212;3174,46136920368;2916371,60544042;1134,42440572811;81,2634883700441;47;"Red";24;4,8788803255863;"Yes";2020;4;18;8;846,721348622378;571,83669859667;272,966888775967
2020-05-01;"Kalimantan";"Residential";"Direct";5,84128706354754;99,8754819598804;8,7224926655371;0,404355794879955;85,0931297703806;23,047475056025;12,252617865511;64,372655849044;318;471793443230,754;250817269887,831;219184839754,505;46,4577969234943;1658,22074910365;3023337,88741341;905,344923850146;94,3415525727117;74;"Yellow";17;9,04313401747907;"No";2020;5;18;8;471,793443230754;250,817269887831;219,184839754505
2020-06-01;"Kalimantan";"Residential";"Direct";9,12558645341926;98,1620994001505;8,13240037291705;0,41268987076882;100,072330732923;20,3354818687273;10,8734763949728;72,9984682833315;368;546280922385,163;292098940803,256;252632014824,899;46,2458058615448;1302,74727259523;3889682,87768493;1327,87205626563;67,5344376161188;63;"Yellow";56;8,67007306736612;"Yes";2020;6;18;8;546,280922385163;292,098940803256;252,632014824899
2020-07-01;"Kalimantan";"MixedUse";"Direct";3,37478025400192;101,765369762548;9,52602387280215;0,29768177972907;70;16,0986030505486;12,1968979032319;51,5135830911928;428;354938998683,73;268914931017,776;84126442519,6919;23,7016622100332;1508,53579863277;2835248,95573941;1022,58962956541;126,483037386454;69;"Yellow";39;8,58516504939316;"No";2020;7;18;8;354,93899868373;268,914931017776;84,1264425196919
2020-08-01;"Kalimantan";"Residential";"Agent";6,07851877522116;80,9206636930511;7,82232424897208;0,430721165013885;95,3613783888458;22,7655423183757;12,8248465223068;98,3500616564533;303;678414724668,42;382181307199,638;294601164011,444;43,4249365910259;1919,48033834393;1997009,56296183;664,974011678502;69,0735525748282;90;"Green";54;4,92764229331056;"Yes";2020;8;18;8;678,41472466842;382,181307199638;294,601164011444
2020-09-01;"Kalimantan";"Industrial";"Direct";7,3193050384951;123,202954294428;6,09884141257607;0,507259861418234;96,6744309773589;21,702438422209;14,1828750937314;35,5585059245807;319;246174304983,256;NA;83921890575,0071;34,0904346538991;1429,51280142569;2615030,58485831;817,032297035372;45,7638083887724;78;"Yellow";62;10,114339893222;"Yes";2020;9;18;8;246,174304983256;NA;83,9218905750071
2020-10-01;"Kalimantan";"Residential";"Direct";9,02571313102025;109,974229455415;3,05095820419624;0,48596498679665;81,5553514593291;18,6245014303845;12,218080218275;55,1965421521555;254;261114051879,335;171296528065,754;89132534239,6632;34,1354797254852;1925,65368815336;3055513,11125746;1094,86627711959;92,7055264910924;65;"Yellow";34;2,03518277874375;"No";2020;10;18;8;261,114051879335;171,296528065754;89,1325342396632
2020-11-01;"Kalimantan";"Residential";"Agent";6,71932206824578;111,928405090087;6,15373315620578;0,678168132749499;128,26965055684;23,7737056160316;14,2068625100778;54,4294653099078;369;477482341407,713;285337342227,162;190667606558,895;39,9318655422458;2130,94908945156;2771685,8434524;935,302372524479;NA;78;"Yellow";36;14,9619646905886;"Yes";2020;11;18;8;477,482341407713;285,337342227162;190,667606558895
2020-12-01;"Kalimantan";"Commercial";"Digital";6,85037776923594;107,410864994869;11,8055246460604;0,229110458376043;97,5596443782498;19,6615737498058;12,719264992585;60,5951205120002;371;442007704836,099;285939121563,46;153423018046,946;34,7104849911693;2220,36661469086;3589911,60592344;1253,25809847995;199,787439904414;72;"Yellow";44;18,4925219908471;"Yes";2020;12;18;8;442,007704836099;285,93912156346;153,423018046946
2021-01-01;"Kalimantan";"Commercial";"Direct";4,25218101981043;117,842251654122;10,3831906664481;0,875735053680991;87,7115033005211;21,1081826526455;12,5237318192258;34,6091307757259;488;356501496685,299;211516510497,872;142625596067,829;40,007011862206;2506,33422189763;4713268,84131831;1624,52438111986;149,82649548196;33;"Red";54;15,3002630884158;"Yes";2021;1;18;8;356,501496685299;211,516510497872;142,625596067829
2021-02-01;"Kalimantan";"Residential";"Direct";8,48353720458327;95,6904230511515;3,78501726239777;0,794762760734018;124,214223164491;23,1844440099201;13,7642578655776;82,492463246663;417;797529970374,565;473481622551,093;323148152341,389;40,5186217879211;2954,30742793786;3005286,52087929;1062,37646368995;93,7280650908497;48;"Red";27;0,527574794243044;"Yes";2021;2;18;8;797,529970374565;473,481622551093;323,148152341389
2021-03-01;"Kalimantan";"Residential";"Direct";5,5222933670991;96,196572557627;9,61482932302605;0,18846538322131;107,430955811964;20,8915048290207;13,0486148852985;62,5080696882084;394;514519730059,124;321363629062,424;191212730603,194;37,1633427120902;1628,39444798756;2807860,03676554;NA;80,9477735645237;73;"Yellow";19;7,14970989915236;"No";2021;3;18;8;514,519730059124;321,363629062424;191,212730603194
2021-04-01;"Kalimantan";"Residential";"Agent";5,93836792857071;97,432258744782;6,21399682697244;0,756986310993937;95,1000841271172;21,2144392025989;12,6728617218823;67,1361396333827;416;592490309860,628;353935717871,774;237132189629,614;40,0229650482207;1083,53064856529;2842631,75745884;1029,68972327261;119,976617839291;69;"Yellow";19;-2,4797631191811;"No";2021;4;18;8;592,490309860628;353,935717871774;237,132189629614
2021-05-01;"Kalimantan";"MixedUse";"Direct";6,7742514824277;112,896239942121;8,13929863229221;0,740509618547769;71,5789127433902;18,7982983892048;11,6478764334779;44,4078659891025;488;407378650057,193;252421579829,17;153496909879,107;37,6791738736327;2801,28970999334;3087212,09682479;1040,61698124819;174,664696513796;79;"Yellow";28;16,4108955757636;"Yes";2021;5;18;8;407,378650057193;252,42157982917;153,496909879107
2021-06-01;"Kalimantan";"Residential";"Direct";6,09607054975504;106,855556659292;5,92291710108928;0,932734856233948;119,973173818756;20,7815090198197;14,0388479031046;71,5256881430426;452;671858103448,64;453870492166,29;NA;32,2539102727386;2347,27906442742;3142240,79664136;1112,73402056147;112,268477254854;63;"Yellow";60;10,2698647402407;"Yes";2021;6;18;8;671,85810344864;453,87049216629;NA
2021-07-01;"Kalimantan";"MixedUse";"Digital";8,05790105766255;100,082988322679;4,05621866086912;0,528548860358129;105,203936898426;22,3801876773358;13,1984767647723;72,8487638907275;259;422265573055,528;249026613846,525;172293807574,834;40,8022388204915;2056,72139047561;1997984,41697696;799,855036364121;400,798080535231;78;"Yellow";23;21,1537270666754;"Yes";2021;7;18;8;422,265573055528;249,026613846525;172,293807574834
2021-08-01;"Kalimantan";"MixedUse";"Digital";5,08767926311667;104,141088074311;8,98369010690474;0,71104100450374;105,665536673063;23,6340664630127;14,2030281630077;37,3810801272505;365;322465430248,124;193787454841,009;126903301564,272;39,3540794331427;2310,99589248201;3659204,70818337;1221,04431997941;140,894290621346;49;"Red";19;16,8012414057384;"Yes";2021;8;18;8;322,465430248124;193,787454841009;126,903301564272
2021-09-01;"Kalimantan";"Residential";"Direct";5,92672917136333;111,431994275117;6,43996059941102;0,885947532482864;129,258407357774;23,1327516343313;12,8125579519016;54,0002159304699;427;533397120077,564;295433142602,394;236662242795,016;44,3688640014782;1120,63482693165;2584312,30739912;981,075896965298;75,2935615521643;79;"Yellow";60;5,93556062423355;"Yes";2021;9;18;8;533,397120077564;295,433142602394;236,662242795016
2021-10-01;"Kalimantan";"Residential";"Direct";9,61619010747196;84,1832456334076;8,99041376139434;0,402272605362219;115,614788457782;23,2058132731659;14,6372510608378;76,6551867619597;285;506971095869,044;319776045918,811;185203905811,543;36,5314526450604;1451,22626949853;2438896,80607008;878,531618421872;94,3264401154899;71;"Yellow";22;12,0625805586619;"No";2021;10;18;8;506,971095869044;319,776045918811;185,203905811543
2021-11-01;"Kalimantan";"Commercial";"Agent";7,82807257704536;85,4891144318542;7,92558280198964;0,717600815335162;119,305741940324;23,0029389151266;14,0121801119656;43,6155092387396;258;258847502850,884;157676279751,106;99788488013,856;38,5510723166381;1751,88064282184;2796316,27426443;970,06484325952;176,809541577236;73;"Yellow";17;19,1905653736049;"Yes";2021;11;18;8;258,847502850884;157,676279751106;99,788488013856
2021-12-01;"Kalimantan";"Commercial";"Direct";6,14041632853836;85,1891622503352;10,0942858090838;0,415944330928176;108,581720697556;22,2112066686963;13,8417420639991;70,6371850125784;335;525593933461,122;327543467848,817;196039691780,822;37,2986975876736;2070,15445276595;2793504,29344593;957,107379901905;71,6093414788945;66;"Yellow";0;-0,209738784297585;"No";2021;12;18;8;525,593933461122;327,543467848817;196,039691780822
2022-01-01;"Kalimantan";"Commercial";"Direct";6,70503815391778;113,593372264164;3,95469446495158;0,735989903804694;92,6276189086753;20,1435478121105;12,3962869133346;55,7996051326502;333;374292670624,18;230338735653,411;143356278249,391;38,3005838747327;1795,39795451125;3154689,50992102;1077,09391145674;63,0429563974931;63;"Yellow";18;-3,69099635861627;"No";2022;1;18;8;374,29267062418;230,338735653411;143,356278249391
2022-02-01;"Kalimantan";"Residential";"Direct";5,33697029875066;127,034539438066;13,0715393332136;0,522392443961565;94,0075719420572;21,3001285780095;14,154073985173;60,780003071607;551;713336656098,768;474016847822,308;236807909939,642;33,1972159169195;1669,43363658498;4114410,83023286;1448,57268628762;107,861554078522;53;"Red";34;22,9895571071395;"Yes";2022;2;18;8;713,336656098768;474,016847822308;236,807909939642
2022-03-01;"Kalimantan";"MixedUse";"Direct";9,10599946875988;97,3318054639003;7,67826436781226;0,872711547395433;103,869485005169;19,78688098713;13,4800146360183;75,3682731035033;375;559238643789,2;380987034197,495;176867242886,216;31,6264344122979;1672,90511329684;1944089,9986297;598,66486833551;122,177998429944;78;"Yellow";28;19,2537505236801;"Yes";2022;3;18;8;559,2386437892;380,987034197495;176,867242886216
2022-04-01;"Kalimantan";"Commercial";"Direct";6,08543034948727;90,4118777116892;3,66711179158832;0,0806802727054756;119,775932233193;22,6211376727009;14,7887568291555;76,0228274791316;336;577826876482,271;377759124642,049;199133652544,502;34,4625112900251;2539,46357935291;3238343,48579095;1165,31350485917;162,579640124629;49;"Red";41;6,15989480534133;"Yes";2022;4;18;8;577,826876482271;377,759124642049;199,133652544502
2022-05-01;"Kalimantan";"Residential";"Agent";5,19434514785396;110,161937261496;6,98675323900914;0,599126111457569;126,161034171662;23,7614691196668;16,5344908673879;31,0511520526113;519;382929094136,037;266462379828,566;114937315088,323;30,0152996594954;2549,92051814658;3945600,29390631;1413,84281639661;66,2754303170125;52;"Red";34;3,22571452660705;"Yes";2022;5;18;8;382,929094136037;266,462379828566;114,937315088323
2022-06-01;"Kalimantan";"Residential";"Digital";5,74633418449685;82,0172784475393;7,87446574826339;0,731686629181164;113,741006667752;23,278264473869;13,1483807978738;67,2119775393426;394;616443806455,189;348189097896,975;266625679094,261;43,2522277460245;2061,69748751709;2962614,60428183;1081,0332372376;61,7273833426945;56;"Red";8;-5,05392595468517;"Yes";2022;6;18;8;616,443806455189;348,189097896975;266,625679094261
2022-07-01;"Kalimantan";"Residential";"Digital";5,1713858003472;92,7372487789129;7,9509332735702;0,623860682199454;98,623434926527;22,8740297058173;12,083223976155;68,5301841314465;493;772807803510,944;408236323045,794;362705119823,133;46,9334183965699;1451,53550552522;3856847,57872795;1409,61023555126;176,512194411609;49;"Red";39;13,8907009896434;"Yes";2022;7;18;8;772,807803510944;408,236323045794;362,705119823133
2022-08-01;"Kalimantan";"Residential";"Direct";6,4456495776298;120,620427985006;4,15392639823175;0,621295293723896;104,218895915839;20,3682540867614;11,5799082812402;68,8204986346388;362;507434731729,593;288490492465,118;218201832169,8;43,0009651538944;2641,48865698785;3582767,9806296;1202,04597484076;93,2230274629575;61;"Yellow";37;18,6824285932233;"Yes";2022;8;18;8;507,434731729593;288,490492465118;218,2018321698
2022-09-01;"Kalimantan";"Residential";"Direct";5,73301062315095;88,9189175222982;6,89138974446618;0,549942717090574;88,7520932746291;20,5331895782307;10,3526483337368;49,2106476024298;437;441567330185,342;222634251130,788;217615809768,992;49,2825883829882;2593,14752376117;3319798,46358391;1295,3223458305;66,788514880792;42;"Red";42;2,30016272444229;"Yes";2022;9;18;8;441,567330185342;222,634251130788;217,615809768993
2022-10-01;"Kalimantan";"Residential";"Direct";7,77424844626107;93,5690474308058;5,49197262010041;0,380167699522033;107,631675909139;21,3814583551618;14,4299868997473;60,1454679752224;325;417949291098,278;282066952362,53;134786664095,216;32,2495257118458;1265,16449832705;3937090,57791167;1259,09412584288;214,468802689445;40;"Red";44;4,55672357727024;"Yes";2022;10;18;8;417,949291098278;282,06695236253;134,786664095216
2022-11-01;"Kalimantan";"Industrial";"Direct";6,6917195126525;82,5631721684973;4,39547900977734;0,705170466043429;118,920518455254;22,6117791249842;14,9192464352653;45,3183777769817;304;311517661173,094;205539278014,777;104802662631,854;33,6426070474446;2467,39554775206;2588897,00642038;759,939771645531;74,2568920092455;78;"Yellow";45;23,1454549207952;"Yes";2022;11;18;8;311,517661173094;205,539278014777;104,802662631854
2022-12-01;"Kalimantan";"Residential";"Agent";4,59056824294705;105,132677651517;8,14175732557369;0,342710368196151;122,760517896227;24,6210425115724;15,4640297973183;77,8158000322197;414;793185133955,434;498185182065,77;293279189856,933;36,9748722337263;2498,85203232533;4428284,61463468;1532,82258565835;85,3636893739601;41;"Red";63;8,65024030967775;"Yes";2022;12;18;8;793,185133955434;498,18518206577;293,279189856933
2023-01-01;"Kalimantan";"Residential";"Direct";8,85651478840517;90,373731756697;6,3553943378844;0,494382334590957;117,755373778;20,7641262206926;14,8136788145914;20;377;156561511704,022;NA;NA;27,9159313035457;1879,22258182911;3308257,40927269;1299,98159399046;151,480604246833;48;"Red";27;10,9073034073636;"Yes";2023;1;18;8;156,561511704022;NA;NA
2023-02-01;"Kalimantan";"MixedUse";"Direct";8,0058287526564;100,860831804146;12,4078830231494;0,738662684207799;88,5488530872073;19,5295719209964;12,1356526021545;98,4448897498952;493;947835171430,192;588983640353,829;NA;37,5860155601708;1781,90773042874;3599108,89019659;1155,41048584835;55,4443760796506;77;"Yellow";35;20,2749563983897;"Yes";2023;2;18;8;947,835171430192;588,983640353829;NA
2023-03-01;"Kalimantan";"Residential";"Direct";6,88582055333016;114,837991522073;4,13149592392538;0,578383269668414;134,534292630934;24,3399649681997;14,2771418706939;23,9811296727122;519;302940225332,337;177696253098,989;124401039422,424;41,0645497097494;3524,78870578908;3311084,64693085;NA;67,5835493558578;52;"Red";5;4,82859367454956;"Yes";2023;3;18;8;302,940225332337;177,696253098989;124,401039422424
2023-04-01;"Kalimantan";"Residential";"Direct";7,30197892663913;121,550556510854;5,47310650041232;0,242391773601151;92,1327604193233;19,562651460104;11,2972996603428;58,543197822394;500;572630087179,708;NA;240870099536,513;42,0638218160761;2720,76586279079;3787171,25725849;1410,09436931958;88,6578035768365;38;"Red";54;17,5234467266123;"Yes";2023;4;18;8;572,630087179708;NA;240,870099536513
2023-05-01;"Kalimantan";"Residential";"Agent";8,29797238279122;110,479148645763;5,77237958097465;0,348848608905736;105,458188304327;21,7710647741082;12,6420805355137;44,0645849550825;356;341522524255,261;198316219308,746;142275389449,428;41,6591525726392;1502,34726004956;3125768,7535871;NA;94,9074459270793;56;"Red";33;6,52093778167431;"Yes";2023;5;18;8;341,522524255261;198,316219308746;142,275389449428
2023-06-01;"Kalimantan";"Residential";"Direct";7,1701964213134;102,292309319246;5,77758387278585;0,820944704021568;96,1568643493479;22,6910895743691;12,7685226806918;62,278783722611;444;627449016254,443;353072379744,699;273225690860,715;43,545480793282;2204,29158673815;3025339,16827113;1058,22222245127;92,6628446227938;64;"Yellow";49;16,0796310654298;"Yes";2023;6;18;8;627,449016254443;353,072379744699;273,225690860715
2023-07-01;"Kalimantan";"Residential";"Digital";8,33319204223051;104,853645507579;7,54231934689041;0,606152109945278;141,290647330899;24,292508541897;15,4757471111477;43,6285439718739;406;430297791505,554;274124831214,541;154590791312,765;35,9264663599301;1575,46241847054;4046779,58215424;1575,91383803476;67,6252692803308;61;"Yellow";43;0,350469374439946;"No";2023;7;18;8;430,297791505554;274,124831214541;154,590791312765
2023-08-01;"Kalimantan";"MixedUse";"Direct";7,69801242755411;92,1641822528822;8,25654950493378;0,757929915407326;109,184292183165;23,2716277418005;13,5699415170746;56,1055002912775;408;532711857354,805;310630129957,45;220505313382,39;41,3929801520309;2806,34703274663;2702145,99763614;982,457792054833;109,071689354795;61;"Yellow";51;3,02278216472102;"Yes";2023;8;18;8;532,711857354805;310,63012995745;220,50531338239
2023-09-01;"Kalimantan";"Residential";"Agent";6,31101345912794;78,9657166703701;4,33733057673295;0,687798339056225;124,859957558196;22,6605511406215;15,3389959058081;97,769054906334;322;713391215313,418;482896680801,202;229443534743,513;32,1623717559671;2450,9982529523;2480139,21869638;763,791677045683;80,4527036390883;67;"Yellow";13;-1,21601812682441;"No";2023;9;18;8;713,391215313418;482,896680801202;229,443534743513
2023-10-01;"Kalimantan";"MixedUse";"Agent";8,41477409978259;82,0719165474883;7,26243298012386;0,450376915961997;113,031234353332;24,3361653924869;13,9405875372628;62,3498143254145;262;397547113126,904;227728577668,307;167841463307,167;42,2192635199917;2082,40363442699;4158542,7436374;1426,08279143998;56,7928243628724;51;"Red";33;6,76857932537293;"Yes";2023;10;18;8;397,547113126904;227,728577668307;167,841463307167
2023-11-01;"Kalimantan";"Residential";"Agent";3,65725106719022;96,8617377535066;7,5830360546186;0,265291890930302;113,10145739393;22,7642917749458;14,778629898572;65,9804170664296;426;639850920316,979;415392670025,109;222927996580,421;34,8406151342227;2053,97556675316;3220715,91466282;NA;106,983644643061;65;"Yellow";22;30,6477791339772;"Yes";2023;11;18;8;639,850920316979;415,392670025109;222,927996580421
2023-12-01;"Kalimantan";"Residential";"Agent";6,6181266026457;102,9209686631;7,39550547257547;0,299237942382713;70;18,6295896377898;12,2328201349881;60,1110700693069;407;455776739208,404;299278458669,756;154855761149,04;33,9762317440759;2382,24515244949;2646001,78037401;849,250890558433;152,416115441434;65;"Yellow";52;7,43626629993384;"Yes";2023;12;18;8;455,776739208404;299,278458669756;154,85576114904
2024-01-01;"Kalimantan";"MixedUse";"Agent";5,80342010290429;91,7350389146863;4,95214960405425;0,33242614690164;102,874098651917;22,8910498396393;13,728454541448;70,5755757598883;394;636526314739,252;381744071921,121;253632868606,439;39,846407404278;1778,47257618704;4717091,83056583;NA;66,1689039368006;53;"Red";53;8,94326187675518;"Yes";2024;1;18;8;636,526314739252;381,744071921121;253,632868606439
2024-02-01;"Kalimantan";"Commercial";"Direct";7,68878922652969;109,593460165664;9,37389521576649;0,514641021660665;105,224148286834;23,8380773154224;14,2018171336536;41,9383032539157;486;485868058506,015;289461655262;194811994262,59;40,0956578338599;2096,61035938698;4548709,68764806;1417,25321085944;69,0624413113395;58;"Red";49;11,8422440147157;"Yes";2024;2;18;8;485,868058506015;289,461655262;194,81199426259
2024-03-01;"Kalimantan";"MixedUse";"Direct";6,79699978085862;109,639134801073;5,60746068206717;0,588164499016952;111,547341367414;22,1060963336243;12,5671028328165;49,9002836479081;471;519560324853,437;295365040111,278;223187290237,462;42,9569540939103;1964,23041203124;3684527,17008064;NA;66,4467840084252;63;"Yellow";30;4,37607749815108;"No";2024;3;18;8;519,560324853437;295,365040111278;223,187290237462
2024-04-01;"Kalimantan";"MixedUse";"Direct";8,49462144251625;99,9813479015427;9,89858683771315;0,278963439851445;85,9435394966801;18,0688705455427;11,6356109077086;37,9543945087095;419;287347284184,165;185039855464,486;100505306229,91;34,9769466293249;3033,94796331916;3374362,66196116;1129,97073010215;94,4818980230047;47;"Red";45;4,91375486177327;"Yes";2024;4;18;8;287,347284184165;185,039855464486;100,50530622991
