"date";"estate_region";"crop_type";"rainfall_mm";"fertilizer_kg_ha";"labor_hours";"soil_index";"yield_ton_ha";"burning_incidents";"water_quality_index";"esg_score";"esg_flag";"cpo_price_index";"opex";"revenue";"profit";"supply_risk";"year";"month";"kpi_target";"sigma_assumed";"revenue_billion_idr";"opex_billion_idr";"profit_billion_idr";"business_unit_id";"time_id";"row_id"
2017-10-01;"Kalteng";"Sugar";307,42416934857;236,71126574813;13303,8925643095;109,361890223656;3,94967968350014;1;81,6837870951018;54;"Red";129,122871049034;53405138792,0268;60268101558,592;6606742655,74929;"Yes";2017;10;4,2;0,8;60,268101558592;53,4051387920268;6,60674265574929;"BU_SMART";201710;"RID_BU_SMART_Kalteng_201710"
2017-11-01;"Kalteng";"PalmOil";283,039252592286;283,459485499722;19883,9803888921;88,6907441824062;3,10220504195079;0;85,6602015177082;68;"Yellow";127,66479511711;78709860402,9859;49329342376,6109;-29339526895,0775;"Yes";2017;11;4,2;0,8;49,3293423766109;78,7098604029859;-29,3395268950775;"BU_SMART";201711;"RID_BU_SMART_Kalteng_201711"
2017-12-01;"Kalteng";"Rubber";321,853987991263;303,044155822635;19320,3708746256;106,665288423999;NA;0;62,6730462957333;54;"Red";94,1493275584998;76578729991,1997;43714376369,1093;-33229259983,8025;"Yes";2017;12;4,2;0,8;43,7143763691093;76,5787299911997;-33,2292599838025;"BU_SMART";201712;"RID_BU_SMART_Kalteng_201712"
2018-01-01;"Kalteng";"Rubber";150,08432351361;130,299400669211;22935,9111066671;94,6731967015586;6,46968939684287;0;62,5796691313162;51;"Red";124,827012180791;88698798269,3067;95785922585,0913;7133751648,2924;"Yes";2018;1;4,2;0,8;95,7859225850913;88,6987982693067;7,1337516482924;"BU_SMART";201801;"RID_BU_SMART_Kalteng_201801"
2018-02-01;"Kalteng";"PalmOil";199,847575896312;158,186571450517;25689,651016205;127,648870194541;3,70966628644105;0;77,2562480967402;78;"Yellow";147,188808233306;99908465995,1218;65086179132,3482;-34454703243,3591;"No";2018;2;4,2;0,8;65,0861791323482;99,9084659951218;-34,4547032433591;"BU_SMART";201802;"RID_BU_SMART_Kalteng_201802"
2018-03-01;"Kalteng";"PalmOil";251,953321721546;201,756942813998;16939,2160166683;96,1043088115313;3,72193676058193;0;57,0865906729065;64;"Yellow";165,672618802532;66373729313,505;74412922441,6201;7861351765,09337;"No";2018;3;4,2;0,8;74,4129224416201;66,373729313505;7,86135176509337;"BU_SMART";201803;"RID_BU_SMART_Kalteng_201803"
2018-04-01;"Kalteng";"Sugar";266,010237127674;164,945411740294;26651,8414465934;67,5715102480013;3,36701476120833;0;53,5930707361434;42;"Red";108,126448571967;103273359821,629;47654055636,8861;-55657453309,4925;"Yes";2018;4;4,2;0,8;47,6540556368861;103,273359821629;-55,6574533094925;"BU_SMART";201804;"RID_BU_SMART_Kalteng_201804"
2018-05-01;"Kalteng";"Sugar";40,3078649962887;149,420025602134;17806,0579642169;128,89447123236;3,96505532715036;0;94,6937712551295;76;"Yellow";117,71189378789;70326184425,7222;52550123089,0278;-18118608018,2238;"No";2018;5;4,2;0,8;52,5501230890278;70,3261844257222;-18,1186080182238;"BU_SMART";201805;"RID_BU_SMART_Kalteng_201805"
2018-06-01;"Kalteng";"PalmOil";63,3982969215464;388,001769770392;17996,6085813934;75,5424765129801;3,68141611250256;0;82,7565616743757;72;"Yellow";131,210784190677;72339052881,4883;56045514349,2254;-15944804128,7596;"No";2018;6;4,2;0,8;56,0455143492254;72,3390528814883;-15,9448041287596;"BU_SMART";201806;"RID_BU_SMART_Kalteng_201806"
2018-07-01;"Kalteng";"Rubber";92,0125287774377;241,107660119142;17933,9368828893;104,147529459012;4,05414426616498;0;82,8477503186235;61;"Yellow";95,6745528833899;71099721164,3486;44677200755,6759;-26969515448,1051;"No";2018;7;4,2;0,8;44,6772007556759;71,0997211643486;-26,9695154481051;"BU_SMART";201807;"RID_BU_SMART_Kalteng_201807"
2018-08-01;"Kalteng";"PalmOil";245,687713426516;146,418187391554;18740,8726888478;121,10069602405;3,56072975230021;0;66,8724328968709;58;"Red";119,260455343871;73588106192,577;51063751059,2103;-22782820258,0673;"Yes";2018;8;4,2;0,8;51,0637510592103;73,588106192577;-22,7828202580673;"BU_SMART";201808;"RID_BU_SMART_Kalteng_201808"
2018-09-01;"Kalteng";"PalmOil";167,155330954647;125,415986650505;25530,4306435861;85,9280830230523;4,11110330136532;0;67,4932242811855;55;"Red";90,7066091272517;98445867747,2551;43658341821,7619;-54773597604,2727;"Yes";2018;9;4,2;0,8;43,6583418217619;98,4458677472551;-54,7735976042727;"BU_SMART";201809;"RID_BU_SMART_Kalteng_201809"
2018-10-01;"Kalteng";"PalmOil";166,404103212742;213,863384474534;19093,1160642619;115,882648395059;4,13249288607402;0;62,0510669230663;56;"Red";112,397537881583;74685442642,2719;57909214083,2415;-16538960603,9577;"Yes";2018;10;4,2;0,8;57,9092140832415;74,6854426422719;-16,5389606039577;"BU_SMART";201810;"RID_BU_SMART_Kalteng_201810"
2018-11-01;"Kalteng";"PalmOil";180,58878604871;249,174568992786;17171,3176789527;100,479126945474;4,42960836666019;0;91,6757807202072;72;"Yellow";145,559366147995;68010995264,7659;80080275776,5986;12106026099,7562;"No";2018;11;4,2;0,8;80,0802757765986;68,0109952647659;12,1060260997562;"BU_SMART";201811;"RID_BU_SMART_Kalteng_201811"
2018-12-01;"Kalteng";"PalmOil";347,422786132863;306,580850581805;15360,9112399302;99,2397677824905;3,95023209030999;0;80,2353885521772;58;"Red";170,527829259326;60927226419,1836;80701139274,6839;19645135627,4965;"Yes";2018;12;4,2;0,8;80,7011392746839;60,9272264191836;19,6451356274965;"BU_SMART";201812;"RID_BU_SMART_Kalteng_201812"
2019-01-01;"Kalteng";"Rubber";225,315965445858;186,082589416849;15254,7121769582;110,160704448213;3,614166921817;0;65,3264861404286;62;"Yellow";137,224323379727;60171672854,9531;62520336363,7476;2406650051,62143;"Yes";2019;1;4,2;0,8;62,5203363637476;60,1716728549531;2,40665005162143;"BU_SMART";201901;"RID_BU_SMART_Kalteng_201901"
2019-02-01;"Kalteng";"PalmOil";252,90349803248;265,192841601558;17519,796316313;80,2838591454;3,68474782136273;0;89,9625798643182;57;"Red";142,557333650366;69186115833,8075;66822236977,2637;NA;"Yes";2019;2;4,2;0,8;66,8222369772637;69,1861158338075;NA;"BU_SMART";201902;"RID_BU_SMART_Kalteng_201902"
2019-03-01;"Kalteng";"PalmOil";240,455280679096;243,307945443436;16964,7955253294;80,4663228374285;3,25853085940987;0;87,3012621923586;62;"Yellow";107,968793216966;67196847667,3619;43167411503,2809;-23931312380,3651;"Yes";2019;3;4,2;0,8;43,1674115032809;67,1968476673619;-23,9313123803651;"BU_SMART";201903;"RID_BU_SMART_Kalteng_201903"
2019-04-01;"Kalteng";"PalmOil";161,478620761797;265,11395040494;16969,9068211489;104,7487839297;3,51837778564101;0;83,6770387464588;59;"Red";149,066043242233;66605428425,9812;64013759983,0593;-2786451128,34052;"Yes";2019;4;4,2;0,8;64,0137599830593;66,6054284259812;-2,78645112834052;"BU_SMART";201904;"RID_BU_SMART_Kalteng_201904"
2019-05-01;"Kalteng";"PalmOil";260,924805624637;286,399913827766;22810,9862666586;107,503325014932;4,45484305081226;0;82,3195538382307;73;"Yellow";112,268565701166;89812655872,3522;59064248920,8532;-30694831609,3674;"No";2019;5;4,2;0,8;59,0642489208532;89,8126558723522;-30,6948316093674;"BU_SMART";201905;"RID_BU_SMART_Kalteng_201905"
2019-06-01;"Kalteng";"Rubber";319,45075049231;254,511504570664;17842,7326438631;87,6558638143089;3,97761832358399;0;77,3987321131537;63;"Yellow";91,0512606717486;70102351235,2854;46150485067,3596;-23964334463,731;"No";2019;6;4,2;0,8;46,1504850673596;70,1023512352854;-23,964334463731;"BU_SMART";201906;"RID_BU_SMART_Kalteng_201906"
2019-07-01;"Kalteng";"PalmOil";184,060372013261;222,131376275503;9399,73755789558;119,994443762165;4,13677850776987;0;88,788718685629;79;"Yellow";77,0556830895787;38419526493,76;35886032370,7124;-2403205894,25128;"No";2019;7;4,2;0,8;35,8860323707124;38,4195264937599;-2,40320589425128;"BU_SMART";201907;"RID_BU_SMART_Kalteng_201907"
2019-08-01;"Kalteng";"PalmOil";269,208755327418;175,199158345953;23804,7767555963;84,83083719961;3,82526209268029;1;87,0444524185324;59;"Red";95,3759182430225;93400021761,6938;42464722269,2981;-51070117074,4653;"Yes";2019;8;4,2;0,8;42,4647222692981;93,4000217616938;-51,0701170744653;"BU_SMART";201908;"RID_BU_SMART_Kalteng_201908"
2019-09-01;"Kalteng";"Sugar";103,694978683846;251,478406625092;11999,6215694137;99,2545933459767;3,33571252381969;0;71,2777798730959;67;"Yellow";65,8431350625359;48518324783,3098;23453618266,0648;-24933190831,9172;"Yes";2019;9;4,2;0,8;23,4536182660648;48,5183247833098;-24,9331908319172;"BU_SMART";201909;"RID_BU_SMART_Kalteng_201909"
2019-10-01;"Kalteng";"PalmOil";222,729799231474;271,723753103687;13738,6231562594;96,1646467151205;3,72082338214424;0;85,7923426819072;92;"Green";113,214108351517;54587029001,8387;52476126809,5561;-1754817706,86698;"No";2019;10;4,2;0,8;52,4761268095561;54,5870290018387;-1,75481770686698;"BU_SMART";201910;"RID_BU_SMART_Kalteng_201910"
2019-11-01;"Kalteng";"PalmOil";NA;222,818283704768;15082,3485911456;84,132609134276;3,99199021068154;0;80,0171901908357;50;"Red";138,61673671318;60443718101,5295;64398885681,5144;3730377298,11827;"Yes";2019;11;4,2;0,8;64,3988856815144;60,4437181015295;3,73037729811827;"BU_SMART";201911;"RID_BU_SMART_Kalteng_201911"
2019-12-01;"Kalteng";"PalmOil";256,957328266842;318,667644852802;17395,2355709994;94,5262811159564;NA;0;74,2203489015055;57;"Red";83,8019831552285;68721878059,0418;33704781204,0512;-35734643545,5359;"Yes";2019;12;4,2;0,8;33,7047812040512;68,7218780590418;-35,7346435455359;"BU_SMART";201912;"RID_BU_SMART_Kalteng_201912"
2020-01-01;"Kalteng";"PalmOil";NA;341,722390604854;14124,9644582287;121,929077325116;4,65440002983086;0;80,8124651954989;64;"Yellow";101,176646430799;57622131390,6487;54474199947,7212;-3176150753,79328;"No";2020;1;4,2;0,8;54,4741999477212;57,6221313906487;-3,17615075379328;"BU_SMART";202001;"RID_BU_SMART_Kalteng_202001"
2020-02-01;"Kalteng";"PalmOil";385,83660445218;225,547909180928;18254,9630686518;61,0615282051558;NA;1;82,0060798760763;57;"Red";124,914947435779;72055259162,0239;49503042848,4047;-22284156608,6016;"Yes";2020;2;4,2;0,8;49,5030428484047;72,0552591620239;-22,2841566086016;"BU_SMART";202002;"RID_BU_SMART_Kalteng_202002"
2020-03-01;"Kalteng";"PalmOil";139,185663291883;254,092021625833;19745,2729950247;75,2895954026285;3,88014794232301;0;76,7779552746356;57;"Red";84,5787806738344;78159308743,4807;42393485681,5527;NA;"Yes";2020;3;4,2;0,8;42,3934856815527;78,1593087434807;NA;"BU_SMART";202003;"RID_BU_SMART_Kalteng_202003"
2020-04-01;"Kalteng";"PalmOil";334,753598590938;253,13944057611;13067,1696148454;96,8179642791369;2,91042504124997;0;83,4406049942269;67;"Yellow";105,338593711821;52412944148,8847;34532108854,5754;-17131816461,9436;"Yes";2020;4;4,2;0,8;34,5321088545754;52,4129441488847;-17,1318164619436;"BU_SMART";202004;"RID_BU_SMART_Kalteng_202004"
2020-05-01;"Kalteng";"Sugar";104,536284919754;283,932054201529;18970,9909614987;118,533287603753;4,63416696300581;0;90,7581337596564;70;"Yellow";162,052749471842;74625815869,2238;91757317810,174;16674186439,8327;"No";2020;5;4,2;0,8;91,757317810174;74,6258158692238;16,6741864398327;"BU_SMART";202005;"RID_BU_SMART_Kalteng_202005"
2020-06-01;"Kalteng";"PalmOil";172,262531092925;69,546156676369;21803,6505868405;112,036938349158;2,97257530361746;0;66,2806325492227;55;"Red";137,199248505617;84309935500,2656;47782532264,4112;-37248247930,0687;"Yes";2020;6;4,2;0,8;47,7825322644112;84,3099355002656;-37,2482479300687;"BU_SMART";202006;"RID_BU_SMART_Kalteng_202006"
2020-07-01;"Kalteng";"Sugar";232,28154956561;241,83688264377;17232,319139153;134,297790344149;3,72955144445483;1;65,3609182410013;45;"Red";122,84730514395;68026945932,7332;52769423291,2886;-15395419432,7353;"Yes";2020;7;4,2;0,8;52,7694232912886;68,0269459327332;-15,3954194327354;"BU_SMART";202007;"RID_BU_SMART_Kalteng_202007"
2020-08-01;"Kalteng";"PalmOil";123,942110218404;236,757729526951;18319,4682821132;107,230585838769;3,80050149838302;0;85,5434680361951;59;"Red";102,215395929752;72323444557,4135;44765333441,4568;-27963415836,2834;"Yes";2020;8;4,2;0,8;44,7653334414568;72,3234445574135;-27,9634158362834;"BU_SMART";202008;"RID_BU_SMART_Kalteng_202008"
2020-09-01;"Kalteng";"Sugar";210,337395803286;204,170428265677;5956,90677480677;122,983453797017;3,62026461971908;0;79,8911278106983;57;"Red";142,799952487602;24636387501,2226;62124980601,2559;37157154264,6873;"Yes";2020;9;4,2;0,8;62,1249806012559;24,6363875012226;37,1571542646873;"BU_SMART";202009;"RID_BU_SMART_Kalteng_202009"
2020-10-01;"Kalteng";"PalmOil";263,844696727754;236,97809000132;16114,9579862167;72,0415473704947;3,45618882058614;0;82,6921136473555;66;"Yellow";148,060706731538;63922694890,3366;63381297816,9804;-308182022,292526;"Yes";2020;10;4,2;0,8;63,3812978169804;63,9226948903366;-0,308182022292526;"BU_SMART";202010;"RID_BU_SMART_Kalteng_202010"
2020-11-01;"Kalteng";"PalmOil";262,085374202875;186,254490646406;5175,87638772638;95,2979079323486;2,98303093545494;1;80,7023059140675;51;"Red";134,132153588808;22133945498,0199;53638713511,4342;31749748688,8643;"Yes";2020;11;4,2;0,8;53,6387135114342;22,1339454980199;31,7497486888643;"BU_SMART";202011;"RID_BU_SMART_Kalteng_202011"
2020-12-01;"Kalteng";"PalmOil";192,762478629383;271,696419349778;19294,2485774579;96,8555334181533;3,74154683630792;2;72,3194921466666;50;"Red";102,404861413477;76514465107,8015;46660705512,3704;-29602295697,7056;"Yes";2020;12;4,2;0,8;46,6607055123704;76,5144651078015;-29,6022956977056;"BU_SMART";202012;"RID_BU_SMART_Kalteng_202012"
2021-01-01;"Kalteng";"Sugar";255,44147579438;210,711819202628;18281,1555433544;104,749404003129;4,0029816073858;0;81,1293257507604;68;"Yellow";89,420179438293;71998523324,4982;50339859910,2226;-22648593359,5853;"No";2021;1;4,2;0,8;50,3398599102226;71,9985233244983;-22,6485933595853;"BU_SMART";202101;"RID_BU_SMART_Kalteng_202101"
2021-02-01;"Kalteng";"PalmOil";306,855935242811;210,273992704283;16457,0273939373;94,1773699372738;2,92389857370183;0;72,8904056653774;62;"Yellow";183,85174324333;64750399716,4599;65992838708,2264;1290130936,27336;"Yes";2021;2;4,2;0,8;65,9928387082264;64,7503997164599;1,29013093627336;"BU_SMART";202102;"RID_BU_SMART_Kalteng_202102"
2021-03-01;"Kalteng";"PalmOil";207,385277000862;298,277601002647;14451,7921601526;110,094426512701;3,48882142746672;0;74,2464590491666;55;"Red";95,4857687364363;58293037095,9562;42010546863,4426;-16466305146,2824;"Yes";2021;3;4,2;0,8;42,0105468634426;58,2930370959562;-16,4663051462824;"BU_SMART";202103;"RID_BU_SMART_Kalteng_202103"
2021-04-01;"Kalteng";"PalmOil";217,710795725062;139,601903297317;12925,0736687519;95,210007199554;3,16240014107621;0;78,8390299357844;56;"Red";147,795046988607;51905983369,906;55554354003,0438;3453879164,78877;"Yes";2021;4;4,2;0,8;55,5543540030438;51,905983369906;3,45387916478877;"BU_SMART";202104;"RID_BU_SMART_Kalteng_202104"
2021-05-01;"Kalteng";"PalmOil";NA;191,01365188076;19042,1371951065;122,541501685749;3,55032839753354;0;87,8000304447905;64;"Yellow";143,04112841973;74926407246,6911;60823724628,5799;-14126113190,9514;"Yes";2021;5;4,2;0,8;60,8237246285799;74,9264072466911;-14,1261131909514;"BU_SMART";202105;"RID_BU_SMART_Kalteng_202105"
2021-06-01;"Kalteng";"PalmOil";261,752155166562;184,198907580661;23745,0408368911;130,124738148042;3,46723412296134;0;64,3115537428854;54;"Red";108,792620101395;92817025842,2389;48687989205,7205;-44367459961,639;"Yes";2021;6;4,2;0,8;48,6879892057205;92,8170258422389;-44,367459961639;"BU_SMART";202106;"RID_BU_SMART_Kalteng_202106"
2021-07-01;"Kalteng";"Rubber";224,904060850037;239,385456641033;10824,1367380536;60,5753393604297;3,16559663486775;0;78,3785019714391;71;"Yellow";134,273041908752;43825235075,5849;54404640686,5131;9998843475,8384;"Yes";2021;7;4,2;0,8;54,4046406865131;43,8252350755849;9,9988434758384;"BU_SMART";202107;"RID_BU_SMART_Kalteng_202107"
2021-08-01;"Kalteng";"PalmOil";175,798756206029;201,980857311502;25150,6259323583;90,9517994919901;2,71569208264642;0;74,8279681675127;53;"Red";134,588728288043;98056673555,6391;42398581607,8641;-55291543577,7333;"Yes";2021;8;4,2;0,8;42,3985816078641;98,0566735556391;-55,2915435777333;"BU_SMART";202108;"RID_BU_SMART_Kalteng_202108"
2021-09-01;"Kalteng";"PalmOil";194,29850001146;128,826925445946;13108,795869974;80,8919786949371;2,41087853667872;0;83,6665435333583;62;"Yellow";153,57751081408;52572542000,0751;48463733423,5424;-4192935436,69574;"Yes";2021;9;4,2;0,8;48,4637334235424;52,5725420000751;-4,19293543669574;"BU_SMART";202109;"RID_BU_SMART_Kalteng_202109"
2021-10-01;"Kalteng";"PalmOil";270,805335628266;194,291681300564;17225,8094179645;103,746894259452;3,19132437138904;0;73,1323587935241;68;"Yellow";127,768217138542;68318385238,875;50095240398,6475;NA;"Yes";2021;10;4,2;0,8;50,0952403986475;68,318385238875;NA;"BU_SMART";202110;"RID_BU_SMART_Kalteng_202110"
2021-11-01;"Kalteng";"PalmOil";126,897461042664;267,060621111722;25318,9277599716;94,9703183218171;3,42441723648812;0;82,6690038184953;73;"Yellow";62,7940609787566;99047319253,0754;24572862044,6779;-75111790335,7877;"Yes";2021;11;4,2;0,8;24,5728620446779;99,0473192530754;-75,1117903357877;"BU_SMART";202111;"RID_BU_SMART_Kalteng_202111"
2021-12-01;"Kalteng";"PalmOil";391,960166084271;176,137721984696;17739,7330861165;108,242543374481;3,10735267754812;0;82,1361502354745;65;"Yellow";99,713617200117;70330856964,5461;36373368174,1434;-33445273460,2406;"Yes";2021;12;4,2;0,8;36,3733681741434;70,3308569645461;-33,4452734602406;"BU_SMART";202112;"RID_BU_SMART_Kalteng_202112"
2022-01-01;"Kalteng";"PalmOil";208,4860181885;178,473545640468;14743,9613729955;113,379221311547;3,93300158010316;0;92,2793315806595;79;"Yellow";126,538419988552;58358008133,2913;59268910273,1532;932472481,300876;"No";2022;1;4,2;0,8;59,2689102731532;58,3580081332913;0,932472481300876;"BU_SMART";202201;"RID_BU_SMART_Kalteng_202201"
2022-02-01;"Kalteng";"PalmOil";266,66295920693;204,796572867176;20692,4347831244;129,73262018113;NA;0;69,4298285354805;55;"Red";119,827049074884;81674265210,8313;60095169340,1481;-21096457959,0349;"Yes";2022;2;4,2;0,8;60,0951693401481;81,6742652108313;-21,0964579590349;"BU_SMART";202202;"RID_BU_SMART_Kalteng_202202"
2022-03-01;"Kalteng";"Sugar";172,678601238167;207,867423761795;12482,1255939581;84,706903673835;3,83897084690549;0;65,6769872705418;69;"Yellow";124,252649379387;49866562066,551;54717223753,1687;5378021882,61272;"No";2022;3;4,2;0,8;54,7172237531687;49,866562066551;5,37802188261272;"BU_SMART";202203;"RID_BU_SMART_Kalteng_202203"
2022-04-01;"Kalteng";"PalmOil";157,479304124863;329,114602887243;16150,5524070348;118,95704428015;4,12748861911834;1;78,4959710673334;46;"Red";110,687010068;65114518120,2507;56847695292,6018;NA;"Yes";2022;4;4,2;0,8;56,8476952926018;65,1145181202507;NA;"BU_SMART";202204;"RID_BU_SMART_Kalteng_202204"
2022-05-01;"Kalteng";"Rubber";194,813326505692;111,459833137939;22678,0333095807;103,889369207536;3,57361356800311;0;79,9256238984124;69;"Yellow";111,736540374038;88777470384,4924;47192028614,4879;-41916455404,7177;"Yes";2022;5;4,2;0,8;47,1920286144879;88,7774703844924;-41,9164554047177;"BU_SMART";202205;"RID_BU_SMART_Kalteng_202205"
2022-06-01;"Kalteng";"Rubber";196,895178399674;343,368804337724;12468,3561054021;98,698935740687;3,99249558259283;1;78,8338705706103;48;"Red";60;50753605886,4248;32485232573,9358;-17931720436,4982;"Yes";2022;6;4,2;0,8;32,4852325739358;50,7536058864248;-17,9317204364982;"BU_SMART";202206;"RID_BU_SMART_Kalteng_202206"
2022-07-01;"Kalteng";"PalmOil";213,334167554927;275,166750025662;26892,2812913363;84,666819308743;3,5264544118028;2;84,8844279112618;51;"Red";145,466217564228;105483265626,723;61468375172,0112;-44114182920,9501;"Yes";2022;7;4,2;0,8;61,4683751720112;105,483265626723;-44,1141829209501;"BU_SMART";202207;"RID_BU_SMART_Kalteng_202207"
2022-08-01;"Kalteng";"PalmOil";188,430996044801;182,723363874624;17060,3097015422;105,180353706588;3,78417832390258;1;91,5534803872082;76;"Yellow";86,0401918676492;67713327574,8079;40285253437,2194;-27490403142,7141;"No";2022;8;4,2;0,8;40,2852534372194;67,7133275748078;-27,4904031427141;"BU_SMART";202208;"RID_BU_SMART_Kalteng_202208"
2022-09-01;"Kalteng";"Sugar";193,704409629176;87,5858348427166;24352,9906519988;106,615551799881;3,00457276508828;2;82,6515719460954;44;"Red";114,033597979407;95485764789,7102;43375141742,3845;-51714457524,7942;"Yes";2022;9;4,2;0,8;43,3751417423845;95,4857647897102;-51,7144575247942;"BU_SMART";202209;"RID_BU_SMART_Kalteng_202209"
2022-10-01;"Kalteng";"Sugar";122,570912152456;206,254329785938;16928,4647953672;99,4720585041668;3,48581525556191;1;97,98664449013;53;"Red";163,15148742666;67180287083,6394;64981306545,9105;-2362317354,83532;"Yes";2022;10;4,2;0,8;64,9813065459105;67,1802870836394;-2,36231735483532;"BU_SMART";202210;"RID_BU_SMART_Kalteng_202210"
2022-11-01;"Kalteng";"PalmOil";240,227648772906;162,80924506865;20558,7372171383;83,6748220813806;3,80753747832282;1;98;64;"Yellow";123,35159273897;80820922820,245;60092784646,447;-20736536096,4067;"No";2022;11;4,2;0,8;60,092784646447;80,820922820245;-20,7365360964067;"BU_SMART";202211;"RID_BU_SMART_Kalteng_202211"
2022-12-01;"Kalteng";"PalmOil";198,510547881284;94,2506479691973;13928,3618483632;102,797859322348;2,84157293831579;0;64,8618029197929;53;"Red";130,102055049843;54661867000,6898;40613294800,5264;-14468832290,2855;"Yes";2022;12;4,2;0,8;40,6132948005264;54,6618670006898;-14,4688322902855;"BU_SMART";202212;"RID_BU_SMART_Kalteng_202212"
2023-01-01;"Kalteng";"Rubber";182,705142545547;260,503666471953;12937,0955765875;77,0643570468695;3,41792752478571;0;76,6865717146623;61;"Yellow";172,613132490575;51784469103,4358;71734232875,6533;20140546073,2403;"Yes";2023;1;4,2;0,8;71,7342328756533;51,7844691034358;20,1405460732403;"BU_SMART";202301;"RID_BU_SMART_Kalteng_202301"
2023-02-01;"Kalteng";"PalmOil";309,113691381635;230,290758991761;24540,5256386058;121,046241208807;3,6895574165681;2;77,4528699673419;57;"Red";146,106282383714;95687632995,6422;64136494645,8323;-31324403132,6241;"Yes";2023;2;4,2;0,8;64,1364946458323;95,6876329956422;-31,3244031326241;"BU_SMART";202302;"RID_BU_SMART_Kalteng_202302"
2023-03-01;"Kalteng";"PalmOil";112,910547748528;134,295305515763;18978,3160278835;94,9668589996661;3,76388770017775;1;77,4199632421247;51;"Red";115,249460633356;74783687723,6237;51043367305,8077;-23311825244,7867;"Yes";2023;3;4,2;0,8;51,0433673058077;74,7836877236237;-23,3118252447867;"BU_SMART";202303;"RID_BU_SMART_Kalteng_202303"
2023-04-01;"Kalteng";"PalmOil";277,067385778704;155,31971466279;22572,9190111958;83,905841570452;3,84511946064858;0;75,3043289115827;70;"Yellow";110,629498820764;88454970893,2456;49753022795,1973;NA;"No";2023;4;4,2;0,8;49,7530227951973;88,4549708932456;NA;"BU_SMART";202304;"RID_BU_SMART_Kalteng_202304"
2023-05-01;"Kalteng";"Sugar";203,343004662847;151,951843927679;17602,124225783;103,527131090564;4,06492725097816;0;73,4812511453024;56;"Red";107,115108933491;69218923827,5305;54259654601,9637;-16155917616,4422;"Yes";2023;5;4,2;0,8;54,2596546019637;69,2189238275305;-16,1559176164422;"BU_SMART";202305;"RID_BU_SMART_Kalteng_202305"
2023-06-01;"Kalteng";"PalmOil";188,899335421929;183,750070954059;14113,9774845045;99,2437353115427;3,96976992235153;0;72,3947187609381;63;"Yellow";83,714009403639;56012365868,0352;42137311576,123;-13837880277,6558;"No";2023;6;4,2;0,8;42,137311576123;56,0123658680352;-13,8378802776558;"BU_SMART";202306;"RID_BU_SMART_Kalteng_202306"
2023-07-01;"Kalteng";"Sugar";205,463459549658;203,092184839128;11140,918719043;95,3807745511719;7,73389205218416;1;69,6434852749468;41;"Red";85,8346968912739;45287947689,8456;80720828411,5943;35711831761,1459;"Yes";2023;7;4,2;0,8;80,7208284115943;45,2879476898456;35,7118317611459;"BU_SMART";202307;"RID_BU_SMART_Kalteng_202307"
2023-08-01;"Kalteng";"PalmOil";64,7625648222588;288,151032462386;16421,3863418281;78,516979932138;3,75314452609806;0;69,1716814724499;59;"Red";101,587705827309;65107421676,8064;45508245781,7285;-19985849842,9443;"Yes";2023;8;4,2;0,8;45,5082457817285;65,1074216768064;-19,9858498429443;"BU_SMART";202308;"RID_BU_SMART_Kalteng_202308"
2023-09-01;"Kalteng";"PalmOil";222,275823455872;197,754350751481;21641,8628113152;112,81079132655;3,47659440629391;0;85,2523964010259;65;"Yellow";113,49820604562;84993987864,2617;45293594701,2964;-39364726486,6716;"Yes";2023;9;4,2;0,8;45,2935947012964;84,9939878642617;-39,3647264866716;"BU_SMART";202309;"RID_BU_SMART_Kalteng_202309"
2023-10-01;"Kalteng";"PalmOil";210,953042002692;224,323230612326;24219,2023676343;105,29928937793;NA;1;92,6405649497862;58;"Red";85,5546531093306;94849196515,1983;45165987123,2624;-50174828512,3336;"Yes";2023;10;4,2;0,8;45,1659871232624;94,8491965151983;-50,1748285123336;"BU_SMART";202310;"RID_BU_SMART_Kalteng_202310"
2023-11-01;"Kalteng";"Sugar";188,744957991098;183,585095156297;22318,3566819698;112,055822299925;3,91762700747699;0;72,7300283825525;62;"Yellow";154,065746337884;87762879278,0464;67026646330,1062;-21968955716,2572;"No";2023;11;4,2;0,8;67,0266463301062;87,7628792780464;-21,9689557162572;"BU_SMART";202311;"RID_BU_SMART_Kalteng_202311"
2023-12-01;"Kalteng";"PalmOil";241,515109188942;203,101767587409;16786,8885316899;102,388643514048;3,80263594173175;0;72,239667452083;76;"Yellow";114,920071145246;66480160095,8021;50056144473,557;-16570435860,6828;"No";2023;12;4,2;0,8;50,056144473557;66,4801600958021;-16,5704358606828;"BU_SMART";202312;"RID_BU_SMART_Kalteng_202312"
2024-01-01;"Kalteng";"Sugar";288,437976257739;254,044493548413;19481,5465916962;94,8834637975459;4,62457726457243;0;80,4617650266385;61;"Yellow";158,048612938944;76869102259,6801;87477360652,7451;NA;"No";2024;1;4,2;0,8;87,4773606527451;76,8691022596801;NA;"BU_SMART";202401;"RID_BU_SMART_Kalteng_202401"
2024-02-01;"Kalteng";"PalmOil";236,996976076304;242,395243521934;19556,5324888638;99,5838090837053;5,5617764065878;0;84,6916308264918;69;"Yellow";101,882372781744;77214458708,7433;65995199000,677;-10284879459,7932;"No";2024;2;4,2;0,8;65,995199000677;77,2144587087433;-10,2848794597932;"BU_SMART";202402;"RID_BU_SMART_Kalteng_202402"
