"date";"mill_site";"product_grade";"maintenance_level";"downtime_hours";"capacity_util";"wood_cost_index";"energy_cost_index";"production_ton";"defect_rate";"waste_ton";"water_withdrawal_m3";"co2_ton";"effluent_bod_mgL";"esg_score";"esg_flag";"price_index";"revenue";"opex";"ebitda";"compliance_issue";"year";"month";"kpi_target";"sigma_assumed";"revenue_billion_idr";"opex_billion_idr";"ebitda_billion_idr";"business_unit_id";"time_id";"row_id"
2012-03-01;"Riau";"Printing";"Medium";43,4792259338075;0,730422519568478;93,8453333998172;140,50850000399;250269,449241992;0,0244136527577985;6326,08782472498;12451557,4324036;106008,18800396;36,2657752963719;45;"Red";70;2102263373632,73;1948674694070,53;153583191834,216;"Yes";2012;3;260000;40000;2102,26337363273;1948,67469407053;153,583191834216;"BU_APP";201203;"RID_BU_APP_Riau_201203"
2012-04-01;"Riau";"Printing";"Medium";66,2424181358257;0,719668972302463;103,382521516395;98,1022198704792;212400,967169593;0,03747689002478;9036,84733594974;11644150,3178124;89613,2596303675;33,3734641876281;68;"Yellow";120,290157140652;3065969486118,81;1527133494354,35;1538842269859,4;"No";2012;4;260000;40000;3065,96948611881;1527,13349435435;1538,8422698594;"BU_APP";201204;"RID_BU_APP_Riau_201204"
2012-05-01;"Riau";"Tissue";"Low";49,5052511654367;0,835557892931343;87,1620201846773;132,475743840227;273377,524281146;0,0470536581735144;12269,6774361707;12084126,2749224;115705,029354393;84,1490801139589;42;"Red";108,08797508962;3545858764147,51;2002202804855,32;1543821895709,07;"Yes";2012;5;260000;40000;3545,85876414751;2002,20280485532;1543,82189570907;"BU_APP";201205;"RID_BU_APP_Riau_201205"
2012-06-01;"Riau";"Packaging";"Medium";83,5141651735173;0,505565072595454;106,193742958828;140,866390726557;216829,070947908;0,0248350204354647;4074,18606579045;10589612,6341902;91146,6618981892;60,2914656799996;72;"Yellow";102,708174144197;2672414157413,06;1807911666038,15;864081777741,956;"Yes";2012;6;260000;40000;2672,41415741306;1807,91166603815;864,081777741956;"BU_APP";201206;"RID_BU_APP_Riau_201206"
2012-07-01;"Riau";"Tissue";"Low";21,9126472641676;0,688882097575846;127,045375050525;116,588268671324;228839,549958313;0,0214466673684349;2314,83676049413;7329249,70142038;95937,1457530919;21,3410960417065;89;"Green";108,555752218951;2981021937980,5;1979915137138,23;1001352020545,73;"No";2012;7;260000;40000;2981,0219379805;1979,91513713823;1001,35202054573;"BU_APP";201207;"RID_BU_APP_Riau_201207"
2012-08-01;"Riau";"Tissue";"Medium";23,4456657636322;0,760131854777436;87,1500739170483;130,021022472657;237540,940653445;0,0240925893009686;5836,05811616183;7168898,97740581;100136,524285129;20,4771853036807;70;"Yellow";96,6313469291339;2754468125538,71;1715381989936,55;1038996908036,31;"No";2012;8;260000;40000;2754,46812553871;1715,38198993655;1038,99690803631;"BU_APP";201208;"RID_BU_APP_Riau_201208"
2012-09-01;"Riau";"Packaging";"Low";42,5682547073533;0,772155630559695;89,9649938582137;135,543805110512;278242,970007185;0,0183155040631474;5268,17952594205;12738398,5678421;117608,333931449;20,3257997401009;45;"Red";128,509606126079;4290827337956,84;2079834850502,93;2211043801811,96;"Yes";2012;9;260000;40000;4290,82733795684;2079,83485050293;2211,04380181196;"BU_APP";201209;"RID_BU_APP_Riau_201209"
2012-10-01;"Riau";"Packaging";"Medium";24,222712838967;0,887782730743994;93,197962356802;109,835401634657;260138,277560939;0,00846616287968103;1761,55988210555;10439663,8696839;109006,974080503;42,0928710692509;60;"Red";117,322992726324;3662424149534,47;1808829007661,5;1853796833250,7;"Yes";2012;10;260000;40000;3662,42414953447;1808,8290076615;1853,7968332507;"BU_APP";201210;"RID_BU_APP_Riau_201210"
2012-11-01;"Riau";"Printing";"Low";18,961259618605;0,763001449618072;111,090642786836;105,578509715118;254616,675516146;0,0349277765280628;7803,85961257986;11488795,5561937;106537,272966998;30,7743319808426;66;"Yellow";113,813062581376;3477444434973,72;1960507804595,58;1517053504942,51;"No";2012;11;260000;40000;3477,44443497372;1960,50780459558;1517,05350494251;"BU_APP";201211;"RID_BU_APP_Riau_201211"
2012-12-01;"Riau";"Packaging";"Medium";69,8870315700668;0,565362965831472;113,381908136423;172,51253280339;255045,411968129;0,0315270344189205;7494,9075710393;11472735,2090609;107034,994126556;21,794827122708;60;"Red";102,637292118668;3141260454203,85;2416242161272,12;725205218468,301;"Yes";2012;12;260000;40000;3141,26045420385;2416,24216127212;725,205218468301;"BU_APP";201212;"RID_BU_APP_Riau_201212"
2013-01-01;"Riau";"Packaging";"Low";24,2112501759753;0,698166978845849;107,455780556192;131,145928699943;263318,219315903;0,0561404521422031;15582,6688153305;12990379,476451;110166,598805605;30,1034094459535;37;"Red";84,1496471580752;2658976229487,11;2167771063632,2;491222881465,798;"Yes";2013;1;260000;40000;2658,97622948711;2167,7710636322;491,222881465798;"BU_APP";201301;"RID_BU_APP_Riau_201301"
2013-02-01;"Riau";"Packaging";"Medium";66,4220180515381;0,747333176958628;104,181800747037;105,020497449748;254396,359115718;0,0322449068693792;8058,90381635199;12891484,3433459;107393,707727324;60,6742889270754;57;"Red";80,8254076635351;2467402732037,64;1876694798053,58;590979232239,656;"Yes";2013;2;260000;40000;2467,40273203764;1876,69479805358;590,979232239656;"BU_APP";201302;"RID_BU_APP_Riau_201302"
2013-03-01;"Riau";"Tissue";"Low";61,4160579311543;0,59482286393256;83,2149549955708;103,620186721059;234560,184995952;0,0434727875815725;8554,011245105;13464444,0633391;97837,7639092358;44,321196128553;44;"Red";97,5530325909179;2745846884573,03;1503088462373,97;1242471371249,66;"Yes";2013;3;260000;40000;2745,84688457303;1503,08846237397;1242,47137124966;"BU_APP";201303;"RID_BU_APP_Riau_201303"
2013-04-01;"Riau";"Packaging";"Low";85,0948270376361;0,652280378385062;116,958475752218;120,396408204851;210717,611559497;0,0380021852223163;6940,62732042901;10901881,403768;88224,9161147281;59,5634307408595;60;"Red";111,515520338578;2819794091707,16;1757156823869,18;1062307596243,16;"Yes";2013;4;260000;40000;2819,79409170716;1757,15682386918;1062,30759624316;"BU_APP";201304;"RID_BU_APP_Riau_201304"
2013-05-01;"Riau";"Printing";"Low";48,967355943351;0,765058244526354;131,409140836018;109,967386372301;236612,463950632;0,0382671666622102;8135,8753394449;14710336,3066581;99619,8737253662;53,7101427739859;43;"Red";72,1253578545789;2047891036235,16;2065949933720,99;-18123687649,2629;"Yes";2013;5;260000;40000;2047,89103623516;2065,94993372099;-18,1236876492629;"BU_APP";201305;"RID_BU_APP_Riau_201305"
2013-06-01;"Riau";"Printing";"Medium";41,1443702856499;0,656035842524381;74,6005537133658;106,140186599498;238785,458535135;0,0268880250956668;5582,67108416873;10336743,5625958;100101,525585047;31,6873404830298;62;"Yellow";97,8162887716206;2802852883984,4;1446392404466,43;1356257619241,92;"No";2013;6;260000;40000;2802,8528839844;1446,39240446643;1356,25761924192;"BU_APP";201306;"RID_BU_APP_Riau_201306"
2013-07-01;"Riau";"Packaging";"Medium";53,6641306982833;0,839151176570912;92,0296857829869;109,546931474848;266653,221861912;0,0215935014420656;6879,17107693959;12979116,5733256;112107,819045407;20,7299202094383;49;"Red";101,594756122109;3250868285308,28;1848334947669,01;1401868895831,62;"Yes";2013;7;260000;40000;3250,86828530828;1848,33494766901;1401,86889583162;"BU_APP";201307;"RID_BU_APP_Riau_201307"
2013-08-01;"Riau";"Printing";"Medium";13,3044966671907;0,739246801304167;77,9526843971054;116,960004124829;254097,744855464;0,0247127874209882;5135,31355398369;14930852,4435262;106974,944153267;12,8467438095077;46;"Red";105,263210806761;3209657337869,18;1644594518251,12;NA;"Yes";2013;8;260000;40000;3209,65733786918;1644,59451825112;NA;"BU_APP";201308;"RID_BU_APP_Riau_201308"
2013-09-01;"Riau";"Packaging";"High";23,8280878312087;0,889834552042003;123,417143851188;116,2878781623;324413,083694973;0,0143317551872515;3670,40628194158;16462677,2738375;135290,141418405;69,2374007427005;30;"Red";117,1339603583;4559974714228,9;2752189671129,87;1807798664390,89;"Yes";2013;9;260000;40000;4559,9747142289;2752,18967112987;1807,79866439089;"BU_APP";201309;"RID_BU_APP_Riau_201309"
2013-10-01;"Riau";"Packaging";"Low";65,4745299974922;0,873398261260752;125,592670022056;98,8183728111705;246740,543167152;0,021818331631244;4720,30409649961;12327045,3389904;103662,203476561;32,9553182820225;51;"Red";102,076390631372;3022366088271,25;2013499245608,53;1008935212487,73;"Yes";2013;10;260000;40000;3022,36608827125;2013,49924560853;1008,93521248773;"BU_APP";201310;"RID_BU_APP_Riau_201310"
2013-11-01;"Riau";"Tissue";"Medium";65,9300582547997;0,726851895915656;87,4132665497473;114,966532286203;247048,148001312;0,0434322626154086;9851,35637584801;11199376,7474088;103984,891100204;29,0006101932414;64;"Yellow";125,475965634627;3719832591445,31;1701547287371,39;2018506712054,18;"Yes";2013;11;260000;40000;3719,83259144531;1701,54728737139;2018,50671205418;"BU_APP";201311;"RID_BU_APP_Riau_201311"
2013-12-01;"Riau";"Tissue";"Medium";18,6132365592394;0,80852828468454;110,913230623569;105,449935487643;264358,418879554;0,0280467457898045;6229,91570061792;14228827,9055053;110286,701057565;27,4469312096657;49;"Red";124,659416368728;3954571945162,2;2028812369434;1925460030571,74;"Yes";2013;12;260000;40000;3954,5719451622;2028,812369434;1925,46003057174;"BU_APP";201312;"RID_BU_APP_Riau_201312"
2014-01-01;"Riau";"Packaging";"Medium";62,4263762574855;0,642922250676286;102,368594167497;82,9285741690838;276046,26662494;0,0400431788158919;9539,08146481209;13061361,5234398;115419,722752249;45,2299553346836;40;"Red";98,8295214885928;3273782452710,64;1863012316108,41;1410772413315,04;"Yes";2014;1;260000;40000;3273,78245271064;1863,01231610841;1410,77241331504;"BU_APP";201401;"RID_BU_APP_Riau_201401"
2014-02-01;"Riau";"Packaging";"Medium";67,4009322880504;0,719062365389015;85,1010400513934;127,494213842553;271069,784768608;0,032030644831713;9402,86043712355;12004729,4823661;114131,251450134;37,1618174681405;46;"Red";125,449953149607;4080683015939,5;1920875875977,05;2159375102044,02;"Yes";2014;2;260000;40000;4080,6830159395;1920,87587597705;2159,37510204401;"BU_APP";201402;"RID_BU_APP_Riau_201402"
2014-03-01;"Riau";"Tissue";"Medium";54,3786287044072;0,674837100305995;124,713053335483;144,740305271011;232847,32060063;0,0476978254713626;12744,7491184146;14021831,1677755;97325,515423855;22,7761755920499;57;"Red";117,376038130018;3279683517755,06;2174808818957,72;1105657625924,54;"Yes";2014;3;260000;40000;3279,68351775506;2174,80881895772;1105,65762592454;"BU_APP";201403;"RID_BU_APP_Riau_201403"
2014-04-01;"Riau";"Tissue";"High";65,5275125963764;0,805089484075948;85,9814186021168;106,843981259445;NA;0,0331553876977811;5465,25683843074;11552205,3449028;92418,1264619499;75,1045400719733;62;"Yellow";111,159853955634;2921250985386,02;1443233493745,09;1478327540911,63;"Yes";2014;4;260000;40000;2921,25098538602;1443,23349374509;1478,32754091163;"BU_APP";201404;"RID_BU_APP_Riau_201404"
2014-05-01;"Riau";"Tissue";"Medium";42,2440775236445;0,843409105532856;70;108,734729535426;278041,962280992;0,014382268604472;4806,86378584615;11926297,9150893;117717,426992524;57,2644020316492;40;"Red";118,769138572746;3962736521662,71;1641266347959,89;2321462710081,54;"Yes";2014;5;260000;40000;3962,73652166271;1641,26634795989;2321,46271008154;"BU_APP";201405;"RID_BU_APP_Riau_201405"
2014-06-01;"Riau";"Printing";"Low";53,8235499909417;0,656068188581092;96,3981930812799;146,616816283798;241909,527236804;0,0349167154555579;9240,95109044712;15465377,913603;102198,401786171;31,8831797007828;43;"Red";97,7826836984123;2838547534251,46;1954565879150,22;884507616582,019;"Yes";2014;6;260000;40000;2838,54753425146;1954,56587915022;884,507616582019;"BU_APP";201406;"RID_BU_APP_Riau_201406"
2014-07-01;"Riau";"Packaging";"Medium";66,0803080078386;0,668813184584605;70;84,4643834254499;262123,670058363;0,0258285373054142;9041,76088656666;10815498,0328699;109510,443904379;13,3110953439024;68;"Yellow";124,709163571253;3922706837424,68;1397275936774,37;2525263283341,91;"No";2014;7;260000;40000;3922,70683742468;1397,27593677437;2525,26328334191;"BU_APP";201407;"RID_BU_APP_Riau_201407"
2014-08-01;"Riau";"Tissue";"High";23,5044609280092;0,697435112768429;101,398054759493;130,882839396897;218081,133268979;0,014992638289017;3863,44902888964;13188835,2200951;92030,3367222691;35,4980987786061;64;"Yellow";104,833731026324;2743471064044,33;1716388967781,11;1027269060397,05;"No";2014;8;260000;40000;2743,47106404433;1716,38896778111;1027,26906039704;"BU_APP";201408;"RID_BU_APP_Riau_201408"
2014-09-01;"Riau";"Packaging";"Low";50,7015212030972;0,778461881505298;118,491920477323;119,869868226031;270545,136751771;0,0249933396629046;6599,27165790884;9485057,49712785;114060,098659511;40,3960244209412;66;"Yellow";108,619335880199;3526371969551,4;2266537367934,8;1260347901507,09;"No";2014;9;260000;40000;3526,3719695514;2266,5373679348;1260,34790150709;"BU_APP";201409;"RID_BU_APP_Riau_201409"
2014-10-01;"Riau";"Tissue";"High";65,6456727279216;0,666272633298291;109,794921263235;124,483949730893;229826,711401286;0,0306919327632503;6544,6947437706;12150651,0310081;95729,7979752428;NA;49;"Red";124,243080632012;3426525436322,41;1863854064922,05;1562915627669,34;"Yes";2014;10;260000;40000;3426,52543632241;1863,85406492205;1562,91562766934;"BU_APP";201410;"RID_BU_APP_Riau_201410"
2014-11-01;"Riau";"Printing";"Medium";79,2342692711545;0,6304978381873;81,9627276448207;115,152790801933;292387,020562686;0,0336243426975112;9888,95858497281;14460215,5801069;122658,567500953;68,6636738817332;26;"Red";113,954248424805;3998249181286,67;1939925150468,04;2058734321671,78;"Yes";2014;11;260000;40000;3998,24918128667;1939,92515046804;2058,73432167178;"BU_APP";201411;"RID_BU_APP_Riau_201411"
2014-12-01;"Riau";"Packaging";"High";38,3320371675061;0,754605096770549;106,901813429075;109,630575229662;249274,883293947;0,00332949682969402;1145,30468997204;13835133,4630964;105077,942832249;70,7980704081735;53;"Red";124,117168789944;3712715131786,62;1884651498515,48;1827981499736,67;"Yes";2014;12;260000;40000;3712,71513178662;1884,65149851548;1827,98149973667;"BU_APP";201412;"RID_BU_APP_Riau_201412"
2015-01-01;"Riau";"Packaging";"High";79,3111098950549;0,647645512104393;94,3019006863673;115,237718743659;210152,625169407;0,038742601891866;6788,16390567684;12849188,3515429;88479,1264929033;9,10752181770802;62;"Yellow";118,736159666886;2994325878783,59;1510814695070,91;1483519053338,18;"No";2015;1;260000;40000;2994,32587878359;1510,81469507091;1483,51905333818;"BU_APP";201501;"RID_BU_APP_Riau_201501"
2015-02-01;"Riau";"Printing";"Medium";53,2246664643565;0,717883205518072;133,919947504669;117,668112401229;251496,552830304;0,0413433916331745;7577,54708981493;15288454,6452994;105136,387964799;NA;45;"Red";127,043092522314;3834107979631,59;2270601442222,35;1563320866478,23;"Yes";2015;2;260000;40000;3834,10797963159;2270,60144222235;1563,32086647823;"BU_APP";201502;"RID_BU_APP_Riau_201502"
2015-03-01;"Riau";"Tissue";"Medium";45,456817152254;0,98;125,527034317648;123,460973458083;308887,58192162;0,0507183673697324;16773,6132746657;14466977,7904113;129627,525262683;21,285476112745;56;"Red";102,082826283037;3783854083955,05;2731754659705,91;1052567061654,86;"Yes";2015;3;260000;40000;3783,85408395505;2731,75465970591;1052,56706165486;"BU_APP";201503;"RID_BU_APP_Riau_201503"
2015-04-01;"Riau";"Tissue";"Medium";44,5496953482421;0,665313878225775;102,639725555091;120,025313623528;287529,46665679;0,0423197675963611;10672,9634631351;12307593,9601588;120086,86808077;56,5468276433854;39;"Red";110,724426416777;3820384232819,4;2212153836812,9;1608818391735;"Yes";2015;4;260000;40000;3820,3842328194;2212,1538368129;1608,818391735;"BU_APP";201504;"RID_BU_APP_Riau_201504"
2015-05-01;"Riau";"Printing";"High";45,0837633678009;0,853606075939905;131,091071500896;95,7062684277875;283112,037074176;0,0507082205960126;13021,6933110202;14331334,1855512;119229,424731438;NA;45;"Red";101,345085602077;3443041635871,29;2373539015274,5;1069580936463,87;"Yes";2015;5;260000;40000;3443,04163587129;2373,5390152745;1069,58093646387;"BU_APP";201505;"RID_BU_APP_Riau_201505"
2015-06-01;"Riau";"Packaging";"Medium";53,6027725202195;0,469048933495257;138,973626998915;173,12119672587;199589,923502071;0,0430049377990052;9440,12615952528;10441967,6290526;83460,7377376278;30,8594566619718;68;"Yellow";107,914336170853;2584633692134,08;2130909513764,98;454043193678,605;"Yes";2015;6;260000;40000;2584,63369213408;2130,90951376498;454,043193678605;"BU_APP";201506;"RID_BU_APP_Riau_201506"
2015-07-01;"Riau";"Printing";"Medium";42,9795566787149;0,68229907424085;98,5921429618149;140,385800233267;270399,525558897;0,0342889052234286;9401,29011378981;16682917,8465334;113396,232202899;30,0789759601515;38;"Red";100,863957883428;3272827962920,56;2167476015316,55;1105439413181,74;"Yes";2015;7;260000;40000;3272,82796292056;2167,47601531655;1105,43941318174;"BU_APP";201507;"RID_BU_APP_Riau_201507"
2015-08-01;"Riau";"Printing";"Medium";97,0242888851205;0,597009894021433;112,506457954306;129,90738692915;169605,747269373;0,00723695691639971;2190,2543948793;12489836,8057097;70637,9123202432;34,4472398398418;57;"Red";87,0189543026831;1771069772532,72;1413884879016,68;357451392161,184;"Yes";2015;8;260000;40000;1771,06977253272;1413,88487901668;357,451392161184;"BU_APP";201508;"RID_BU_APP_Riau_201508"
2015-09-01;"Riau";"Printing";"Medium";49,4657404611231;0,807802420984742;109,770547062929;113,221810232948;253399,742477631;0,0340906844994219;7888,83618556393;14429335,4290124;106854,832962326;36,9483815941534;41;"Red";97,5921318805306;2967578530364,34;1984749387350,01;982660205324,996;"Yes";2015;9;260000;40000;2967,57853036434;1984,74938735001;982,660205324996;"BU_APP";201509;"RID_BU_APP_Riau_201509"
2015-10-01;"Riau";"Tissue";"Medium";58,8843564716776;0,609033243112633;137,321963921022;126,507207104008;244232,701201851;0,0352230323762946;8211,72122492603;12013554,5435545;102696,911748033;64,2826587284631;43;"Red";109,083626875551;3197014661845,27;2298086503487,54;899527685733,077;"Yes";2015;10;260000;40000;3197,01466184527;2298,08650348754;899,527685733077;"BU_APP";201510;"RID_BU_APP_Riau_201510"
2015-11-01;"Riau";"Printing";"Low";38,5970648143321;0,7962997033609;126,372413892193;128,922294664069;264907,860591625;0,0374017039790641;10701,1289215287;12408245,775854;110971,078068072;38,3905801265137;53;"Red";89,1052070621647;2832560372449,42;2381682550482,71;450816983557,655;"Yes";2015;11;260000;40000;2832,56037244942;2381,68255048271;450,816983557655;"BU_APP";201511;"RID_BU_APP_Riau_201511"
2015-12-01;"Riau";"Packaging";"Low";77,2881139419178;0,65924886078063;100,554500691686;118,965021147458;214594,650887184;0,0315878077761423;7414,9598846895;8264761,53777145;90458,2372722491;24,295746463826;75;"Yellow";111,75744907329;2877906092150,99;1624091957990,55;1253265838061,39;"No";2015;12;260000;40000;2877,90609215099;1624,09195799055;1253,26583806139;"BU_APP";201512;"RID_BU_APP_Riau_201512"
2016-01-01;"Riau";"Tissue";"Low";37,2765216885276;0,673998668454801;108,08975610981;137,081195536464;212130,178944072;0,0479274512681374;9350,6463830717;10084847,5173162;89560,6049497904;17,1406860828911;84;"Green";133,457222659872;3397236542906,1;1777487224993,36;1620502484354,75;"Yes";2016;1;260000;40000;3397,2365429061;1777,48722499336;1620,50248435475;"BU_APP";201601;"RID_BU_APP_Riau_201601"
2016-02-01;"Riau";"Tissue";"High";35,227337724646;0,742608379188915;118,994930183032;104,390657970866;279414,72754968;0,0475065782575433;13940,6551390264;14229878,4962332;117342,928678495;48,44793458658;47;"Red";113,331287110925;3799971685314,43;2253290611529,41;1546649994421,94;"Yes";2016;2;260000;40000;3799,97168531443;2253,29061152941;1546,64999442194;"BU_APP";201602;"RID_BU_APP_Riau_201602"
2016-03-01;"Riau";"Packaging";"Medium";43,52605716678;0,635759634432992;98,1778080918856;121,336666075149;259637,174227016;0,0343645488882902;9171,76797163082;13837459,4151223;108245,660965832;67,5224125828331;34;"Red";115,690071741169;3604493197559,74;1953008653605,3;1651377139432,54;"Yes";2016;3;260000;40000;3604,49319755974;1953,0086536053;1651,37713943254;"BU_APP";201603;"RID_BU_APP_Riau_201603"
2016-04-01;"Riau";"Packaging";"Low";56,5812393906833;0,75261636369858;96,3402751776526;92,4184190982697;261020,798881037;0,0371003429241854;8728,35681076797;15564972,1900977;110200,865048609;116,842003290374;31;"Red";110,212968387348;3452145246661,91;1752141654838,4;1699879543944,65;"Yes";2016;4;260000;40000;3452,14524666191;1752,1416548384;1699,87954394465;"BU_APP";201604;"RID_BU_APP_Riau_201604"
2016-05-01;"Riau";"Packaging";"Medium";40,1514437679551;0,959520117813458;89,5229824550515;133,083495862845;283545,703103278;0,0196621972444249;6075,54002777707;14508431,8250463;118433,453976951;46,3195505048339;43;"Red";113,926937485374;3876419231003,22;2097805980387,77;1778995106072,89;"Yes";2016;5;260000;40000;3876,41923100322;2097,80598038777;1778,99510607289;"BU_APP";201605;"RID_BU_APP_Riau_201605"
2016-06-01;"Riau";"Tissue";"Low";29,8519543232391;0,765586302536531;89,3250111802357;106,406811069498;256859,163482832;0,0320231042142752;8379,51325805922;9858958,78489112;108210,204855655;25,3954525781636;60;"Red";103,915275724779;3202990895490,54;1732525782764,04;1470650811014,28;"Yes";2016;6;260000;40000;3202,99089549054;1732,52578276404;1470,65081101428;"BU_APP";201606;"RID_BU_APP_Riau_201606"
2016-07-01;"Riau";"Printing";"Low";87,435534939187;0,724827754725511;157,109372064353;75;NA;0,0385074387452287;12018,9022858524;8747324,44702636;102382,259377654;30,1271179291239;62;"Yellow";127,253672195961;3746712787353,05;2218738888480,39;1527449453894,97;"No";2016;7;260000;40000;3746,71278735305;2218,73888848039;1527,44945389497;"BU_APP";201607;"RID_BU_APP_Riau_201607"
2016-08-01;"Riau";"Packaging";"Medium";34,4269071439765;0,739843544621721;89,2561892463095;81,4882365235215;267016,676447328;0,0451065191701243;12744,0714157525;9742902,02654151;112306,723641981;20,2173057142707;63;"Yellow";114,018448119654;3653379248471,06;1641936190203,76;NA;"Yes";2016;8;260000;40000;3653,37924847106;1641,93619020376;NA;"BU_APP";201608;"RID_BU_APP_Riau_201608"
2016-09-01;"Riau";"Printing";"High";40,0013459654814;0,811949718489325;134,603919649765;121,258375859428;259231,169239395;0,0305776251273872;6727,62179299578;13026011,973963;108585,011281308;64,2202094200437;51;"Red";105,284841114917;3275173495848,46;2369512923814,37;906238459079,135;"Yes";2016;9;260000;40000;3275,17349584846;2369,51292381437;906,238459079135;"BU_APP";201609;"RID_BU_APP_Riau_201609"
2016-10-01;"Riau";"Tissue";"Medium";73,461816521827;0,52902805922635;92,7128518562931;100,65397178715;184111,12593058;0,0163362802788314;2827,81364514427;12187943,4779338;76611,5174361356;26,6533879624853;65;"Yellow";101,652558740764;2245844045218,39;1237069568625,59;1008592957161,8;"No";2016;10;260000;40000;2245,84404521839;1237,06956862559;1008,5929571618;"BU_APP";201610;"RID_BU_APP_Riau_201610"
2016-11-01;"Riau";"Tissue";"Medium";72,0020891853458;0,874022469244862;102,908406493635;106,032347854361;275813,266552952;0,0269322087791345;6244,0827821279;13296824,6918479;115616,523115964;30,5257191809234;47;"Red";90,8901910658249;3008246459458,45;2020874039898,59;987211115767,234;"Yes";2016;11;260000;40000;3008,24645945845;2020,87403989859;987,211115767234;"BU_APP";201611;"RID_BU_APP_Riau_201611"
2016-12-01;"Riau";"Tissue";"Medium";98,5548036999376;0,799103823259967;75,3311091881647;121,1405348262;228441,116582003;0,0124341859891508;2406,08005875864;16825899,190276;96582,2007744965;46,4074521823762;43;"Red";83,8671048297746;2299043408617,64;1471041657427,2;NA;"Yes";2016;12;260000;40000;2299,04340861764;1471,0416574272;NA;"BU_APP";201612;"RID_BU_APP_Riau_201612"
2017-01-01;"Riau";"Packaging";"High";42,6694329262168;0,682607089759101;86,6909982311587;109,07022960719;258414,731317822;0,00421945791438349;1302,38740953799;13673572,8519468;107518,219711899;90,9475586664406;56;"Red";111,581135835676;3460105108453,65;1715339022487,99;1745220280843,93;"Yes";2017;1;260000;40000;3460,10510845365;1715,33902248799;1745,22028084393;"BU_APP";201701;"RID_BU_APP_Riau_201701"
2017-02-01;"Riau";"Packaging";"High";67,4072265280768;0,670808460746369;152,61495248364;78,7203135794674;253180,785620486;0,0375249697310984;8439,08257734232;15525145,2562056;105719,093530624;35,5006713300605;32;"Red";128,92090639567;3916835563699,3;2253902746589,05;1663124088738,68;"Yes";2017;2;260000;40000;3916,8355636993;2253,90274658905;1663,12408873868;"BU_APP";201702;"RID_BU_APP_Riau_201702"
2017-03-01;"Riau";"Tissue";"High";47,4767992404139;0,602131032480508;109,329690890008;180,768347977564;252926,158668999;0,0203828522778235;2759,63732513582;10004182,9863393;106386,822732239;31,0155074489492;51;"Red";75,6329166522748;2295545169335,09;2392900614760,47;-96716182661,6697;"Yes";2017;3;260000;40000;2295,54516933509;2392,90061476047;-96,7161826616697;"BU_APP";201703;"RID_BU_APP_Riau_201703"
2017-04-01;"Riau";"Tissue";"Medium";32,4840265880567;0,612051331649174;94,8514020375444;93,8469650195262;224155,004948418;0,0361389618682249;6003,64465196526;9945574,06208226;94251,3186822124;61,3375110523677;70;"Yellow";108,523461282499;2919129240095,75;1494677704201,63;1424462728279,42;"Yes";2017;4;260000;40000;2919,12924009575;1494,67770420163;1424,46272827942;"BU_APP";201704;"RID_BU_APP_Riau_201704"
2017-05-01;"Riau";"Tissue";"High";49,2692051488512;0,814041937885171;91,7008334613605;85,5723785863877;477042,977197817;0,037062594588306;17762,9012116791;17175634,022454;200858,307293956;21,7506055074341;31;"Red";98,0208296396047;5611217807841,25;3024604095858,87;2586454252605,78;"Yes";2017;5;260000;40000;5611,21780784125;3024,60409585887;2586,45425260578;"BU_APP";201705;"RID_BU_APP_Riau_201705"
2017-06-01;"Riau";"Packaging";"Medium";36,7865203381203;0,711016757684348;92,6076227137174;101,111147281073;263036,982661568;0,0281482931035694;7279,60826137994;11914327,0389724;109847,548680647;33,8107716503684;52;"Red";100,718734377541;3179130238579,24;1775623828132,8;1404201407038,12;"Yes";2017;6;260000;40000;3179,13023857924;1775,6238281328;1404,20140703812;"BU_APP";201706;"RID_BU_APP_Riau_201706"
2017-07-01;"Riau";"Tissue";"Medium";23,7211709216772;0,73439456091147;126,687842166718;104,516069931533;232482,251409996;0,0285687100544347;6160,3890950393;14035440,14533;97367,6689852324;75,0438815350361;48;"Red";111,221059640651;3102830681935,69;1945144424138,94;1158350096362,5;"Yes";2017;7;260000;40000;3102,83068193569;1945,14442413894;1158,3500963625;"BU_APP";201707;"RID_BU_APP_Riau_201707"
2017-08-01;"Riau";"Packaging";"Medium";48,7101214239945;0,504573440583222;106,210854854579;116,713493006754;215703,653341094;0,0381947824710351;7961,40365551506;10270692,4022671;90276,0077011913;14,6882279073908;64;"Yellow";98,6416627274274;2553284042633,54;1676264101952,56;876988657934,977;"No";2017;8;260000;40000;2553,28404263354;1676,26410195256;876,988657934977;"BU_APP";201708;"RID_BU_APP_Riau_201708"
2017-09-01;"Riau";"Tissue";"Medium";52,2001318617868;0,751551566371904;149,538538182114;97,904821258;232920,061472119;0,0206535899883704;4828,91595165047;11241318,9211715;98127,336368375;45,2113400550768;58;"Red";122,497304587424;3423849565760,59;2147131404311,35;1276282682898,06;"Yes";2017;9;260000;40000;3423,84956576059;2147,13140431135;1276,28268289806;"BU_APP";201709;"RID_BU_APP_Riau_201709"
